objID,usno_b1_id,USNORa,USNODec,PannRa,PannDec,red1mag,red2mag,blue1mag,blue2mag,pmRa,pmDec,diff,indexData
130942234458413607,1091-0231092,223.44563,19.11663,223.44588,19.11921,?,20.76,19.79,?,0,0,0.00259,244
130222235164377337,1085-0232909,223.51498,18.52191,223.51645,18.52234,?,20.43,20.65,?,314,-42,0.00153,245
131792240583423778,1098-0231950,224.05542,19.82861,224.05834,19.8277,?,20.60,20.90,?,0,0,0.00306,246
131832235217042580,1098-0231429,223.52037,19.86327,223.52175,19.86001,19.72,?,?,21.58,0,0,0.00354,247
130892232547354079,1090-0231627,223.25401,19.0799,223.25474,19.07797,17.10,?,?,?,0,0,0.00206,248
130942236716224482,1091-0231381,223.6721,19.12246,223.67156,19.11994,?,20.20,20.89,20.81,82,-120,0.00258,249
131252234162734652,1093-0229072,223.41543,19.3752,223.41627,19.37843,?,?,21.05,22.08,0,0,0.00334,250
130782244621153472,1089-0233399,224.45738,18.98733,224.46208,18.98587,?,17.18,19.77,18.15,4,46,0.00492,251
131242242680704798,1093-0230085,224.26955,19.37184,224.26813,19.37013,?,?,?,20.80,0,0,0.00222,252
130672240994141777,1088-0232238,224.09676,18.8992,224.09926,18.89275,18.52,?,?,?,0,0,0.00692,253
129702235262804826,1080-0266218,223.52785,18.08774,223.52609,18.0868,18.52,?,?,?,0,0,0.002,254
131012233486173109,1091-0230965,223.34997,19.1802,223.34861,19.17714,?,18.69,?,18.72,0,0,0.00335,255
130542242247108008,1087-0233001,224.22597,18.79047,224.22468,18.78957,?,?,20.87,21.29,412,14,0.00157,256
131482247423034861,1095-0231355,224.74288,19.57156,224.74234,19.57018,?,18.81,19.77,21.25,292,312,0.00148,257
131362239467876314,1094-0228560,223.94488,19.4723,223.94674,19.47148,19.64,?,?,22.00,0,0,0.00203,258
131362238339646776,1094-0228448,223.83248,19.47184,223.83394,19.47187,?,?,20.89,?,0,0,0.00146,259
130922245498093880,1091-0232294,224.55174,19.10414,224.54981,19.10279,?,?,20.62,21.78,0,0,0.00236,260
130122242368779770,1084-0241319,224.23565,18.44476,224.23688,18.4411,19.28,?,19.26,21.87,332,6,0.00386,261
131282230171219907,1094-0227681,223.02714,19.40968,223.01713,19.40779,19.85,?,?,21.76,0,0,0.01019,262
131072231302364235,1092-0229223,223.12911,19.2297,223.1302,19.22813,?,20.02,?,19.47,-212,-346,0.00191,263
129702233121111234,1080-0265955,223.31174,18.08208,223.312,18.08399,20.04,?,20.46,21.85,174,400,0.00193,264
130452231271487552,1087-0231867,223.12546,18.71193,223.12706,18.71412,?,20.59,?,21.38,0,0,0.00271,265
131692240174767359,1097-0231115,224.01837,19.74445,224.01744,19.74729,18.19,?,?,?,0,0,0.00299,266
130452230933441583,1087-0231801,223.09869,18.709,223.09329,18.70918,18.49,?,20.73,21.99,536,-482,0.0054,267
130022238199559069,1083-0251722,223.8232,18.3538,223.81993,18.35711,19.56,?,?,?,0,0,0.00465,268
130822246688205188,1090-0232889,224.66859,19.02278,224.66874,19.02051,19.35,?,20.73,20.89,0,0,0.00227,269
130902236202552259,1090-0231955,223.61905,19.08008,223.62023,19.08476,19.95,?,20.86,?,182,200,0.00483,270
131312238566455486,1094-0228490,223.8572,19.43157,223.85664,19.42913,?,19.55,18.92,21.53,0,212,0.0025,271
130772244716327950,1089-0233418,224.47019,18.9876,224.47158,18.98116,18.46,?,20.57,?,300,68,0.00659,272
130372236278750834,1086-0233939,223.62962,18.6383,223.62768,18.64192,?,16.95,?,18.30,0,0,0.00411,273
130142236368289448,1084-0240724,223.63474,18.4594,223.63687,18.45736,19.05,20.21,?,?,0,0,0.00295,274
131442233023170652,1095-0230045,223.30038,19.53515,223.30228,19.53355,?,?,20.82,?,0,0,0.00248,275
130002236443140735,1083-0251543,223.6427,18.33329,223.64435,18.33358,?,20.62,19.77,?,0,0,0.00168,276
130992244863228205,1091-0232240,224.48911,19.16856,224.48628,19.16472,19.85,20.79,?,?,0,0,0.00477,277
131442237363900995,1095-0230461,223.73834,19.53613,223.73643,19.53359,?,?,20.91,?,0,0,0.00318,278
130982235964536644,1091-0231271,223.5949,19.15461,223.59643,19.15509,?,?,20.61,?,0,0,0.0016,279
131672230776870683,1097-0230173,223.07551,19.72594,223.07771,19.72508,?,?,?,22.03,0,0,0.00236,280
131022244552326389,1091-0232192,224.44878,19.18814,224.45513,19.18824,19.77,?,?,?,0,0,0.00635,281
130992238088634784,1091-0231515,223.8094,19.15843,223.80888,19.16185,?,20.39,21.11,21.83,-226,330,0.00346,282
131402240355241503,1095-0230717,224.03366,19.50003,224.03549,19.50084,19.89,20.31,?,21.37,-24,12,0.002,283
130762246833472253,1089-0233599,224.69004,18.96418,224.68333,18.96809,19.86,?,?,21.78,0,0,0.00777,284
130812233412037828,1090-0231722,223.33343,19.01664,223.34121,19.01445,?,?,21.08,21.73,0,0,0.00808,285
131852232437891267,1098-0231110,223.24056,19.87331,223.24383,19.8756,19.64,?,?,?,0,0,0.00399,286
130422232343466382,1086-0233545,223.23629,18.68908,223.23438,18.68827,19.52,?,?,21.82,0,0,0.00207,287
131422235317472970,1095-0230274,223.52589,19.51682,223.53184,19.51861,19.63,?,?,?,0,0,0.00621,288
130402249366001687,1086-0235340,224.93658,18.66476,224.9366,18.66761,18.78,?,20.01,?,0,0,0.00285,289
129882233264411371,1082-0260696,223.32878,18.2352,223.32649,18.23408,?,15.75,?,18.20,0,0,0.00255,290
129922241576813938,1082-0261552,224.15915,18.26929,224.15775,18.26948,19.52,?,20.84,20.98,-140,42,0.00141,291
130422241291212812,1086-0234529,224.12352,18.68877,224.12909,18.68529,?,?,20.89,?,0,0,0.00657,292
129782233112743246,1081-0265686,223.31294,18.15338,223.31122,18.15229,18.64,?,?,18.97,0,0,0.00204,293
130942236612303839,1091-0231359,223.66171,19.12247,223.66114,19.11932,?,18.06,?,21.33,128,-32,0.0032,294
130482231363246476,1087-0231888,223.13526,18.7362,223.13632,18.73827,?,?,19.13,16.88,0,0,0.00233,295
130232238624730247,1085-0233323,223.86006,18.52547,223.86247,18.52477,?,?,20.25,21.58,0,0,0.00251,296
130002240476171454,1083-0251905,224.04687,18.33671,224.04762,18.33411,?,?,21.00,?,0,0,0.00271,297
131042248800586795,1092-0231152,224.88213,19.20006,224.88004,19.20519,15.27,15.25,16.46,16.47,-6,-2,0.00554,298
130982233847520042,1091-0231015,223.38408,19.1524,223.3849,19.1496,?,16.20,18.98,19.14,684,186,0.00292,299
129652243065231767,1080-0267047,224.30418,18.04037,224.3065,18.04267,?,?,18.58,21.00,0,0,0.00327,300
129632244519192416,1080-0267197,224.44887,18.02414,224.45185,18.02653,?,?,20.60,21.82,0,0,0.00382,301
131762242235475615,1098-0232170,224.22134,19.80579,224.22355,19.80426,?,19.82,20.39,?,-266,268,0.00269,302
130372243249673732,1086-0234719,224.3281,18.64294,224.32497,18.64432,17.69,19.89,?,18.77,-14,-18,0.00342,303
130442236437013949,1087-0232317,223.64332,18.70654,223.6437,18.70284,?,?,21.06,?,0,0,0.00372,304
131592235365282821,1096-0229982,223.53026,19.66004,223.53645,19.66018,19.60,?,?,?,0,0,0.00619,305
130602238495022667,1088-0231960,223.84998,18.83201,223.84954,18.83518,17.88,18.49,?,?,0,0,0.0032,306
131792236236675766,1098-0231524,223.62752,19.82951,223.62367,19.82928,?,20.77,21.10,21.83,-104,-460,0.00386,307
129902233487088644,1082-0260745,223.34611,18.25277,223.34865,18.25679,?,19.87,?,20.44,0,0,0.00476,308
130482242469846474,1087-0233031,224.25161,18.73745,224.24698,18.73828,18.41,?,?,21.82,0,0,0.0047,309
130782244621153472,1089-0233406,224.46137,18.98728,224.46208,18.98587,?,18.03,20.29,19.74,38,20,0.00158,310
131672233578893243,1097-0230513,223.35673,19.72639,223.35788,19.72723,17.56,18.20,?,?,36,30,0.00142,311
130942233507046885,1091-0230963,223.34987,19.12062,223.35073,19.122,?,18.55,?,19.39,0,0,0.00163,312
130452240630495795,1087-0232824,224.06406,18.71378,224.06295,18.71276,?,20.75,?,21.79,0,0,0.00151,313
130402233866205667,1086-0233680,223.38617,18.66949,223.38663,18.67091,?,?,?,17.71,0,0,0.00149,314
130222233089034803,1085-0232629,223.30909,18.51746,223.30909,18.5201,18.17,?,?,20.70,0,0,0.00264,315
131422235652987382,1095-0230323,223.56988,19.52673,223.56526,19.52235,19.06,?,21.14,?,0,0,0.00637,316
131032230152821074,1091-0230499,223.01266,19.19189,223.01527,19.19205,?,?,19.98,?,0,0,0.00261,317
131272236295126205,1093-0229287,223.62537,19.39935,223.62947,19.39638,?,19.48,?,21.90,0,0,0.00506,318
131662233367819909,1097-0230453,223.33447,19.72642,223.33676,19.72458,?,20.46,19.95,21.25,-144,120,0.00294,319
130702241958718758,1089-0233134,224.19615,18.92229,224.19581,18.9238,?,19.59,?,20.71,0,0,0.00155,320
129692232978015034,1080-0265942,223.29947,18.0783,223.29771,18.07878,?,20.66,?,?,0,0,0.00182,321
130962242295610425,1091-0231970,224.22841,19.13631,224.22956,19.1333,18.71,19.22,19.81,19.38,0,0,0.00322,322
130022237269565308,1083-0251628,223.73002,18.35201,223.72702,18.35402,19.87,?,?,20.01,-272,456,0.00361,323
131882233004555429,1099-0231441,223.305,19.90925,223.30058,19.90415,18.76,?,?,?,0,0,0.00675,324
129602239363782724,1080-0266624,223.93009,18.00223,223.93631,18.00183,?,20.67,21.12,21.76,164,250,0.00623,325
130772244096988764,1089-0233346,224.40517,18.98706,224.4098,18.98184,19.89,16.62,?,?,0,0,0.00698,326
129742237997734407,1081-0266135,223.80125,18.11771,223.79975,18.11989,18.44,17.57,19.41,?,0,0,0.00265,327
131492235844041259,1095-0230330,223.58333,19.57666,223.5844,19.57564,?,20.43,20.98,21.05,-360,354,0.00148,328
129832234468109160,1081-0265809,223.44891,18.19808,223.44672,18.19881,?,20.22,?,20.12,0,0,0.00231,329
129602240235597429,1080-0266735,224.02017,18.01032,224.02355,18.00567,?,20.65,20.85,21.75,-36,188,0.00575,330
130422237268210699,1086-0234109,223.72292,18.68908,223.72689,18.68341,19.86,?,?,22.09,0,0,0.00692,331
130362244201416876,1086-0234821,224.41666,18.63794,224.42009,18.6387,?,21.00,?,21.91,0,0,0.00351,332
131782245801852292,1098-0232539,224.57869,19.81896,224.58013,19.81812,?,20.56,21.14,21.49,-532,304,0.00167,333
131202231801900338,1093-0228858,223.18016,19.3484,223.1804,19.3333,?,?,21.03,21.69,0,0,0.0151,334
131142242107829241,1092-0230557,224.2123,19.29009,224.21079,19.29059,19.37,?,?,21.82,0,0,0.00159,335
130942242258349143,1091-0231973,224.22849,19.12352,224.22583,19.12384,?,19.86,20.67,19.56,2,66,0.00268,336
131352240603627072,1094-0228665,224.06108,19.46256,224.06038,19.4638,?,?,21.01,21.72,498,-110,0.00142,337
130732233377060344,1089-0232163,223.33031,18.94393,223.33778,18.9415,?,?,20.78,21.96,-488,332,0.00786,338
131012234966017699,1091-0231142,223.49434,19.18108,223.49657,19.18097,19.94,?,20.67,?,-128,22,0.00223,339
131732245710429021,1097-0231639,224.57387,19.78561,224.57106,19.78207,19.72,?,?,?,0,0,0.00452,340
130192243715608072,1085-0233839,224.36747,18.50011,224.37157,18.49793,?,20.83,?,20.43,0,0,0.00464,341
131832233772663942,1098-0231313,223.38047,19.86527,223.37741,19.86105,19.35,18.91,?,?,42,30,0.00521,342
130982233695693273,1091-0230992,223.37219,19.15231,223.36967,19.15239,?,16.64,?,14.54,0,0,0.00252,343
130772243251929004,1089-0233279,224.32911,18.98923,224.32513,18.98184,?,18.82,21.12,?,0,0,0.00839,344
131782238384493074,1098-0231728,223.83984,19.82008,223.83855,19.81881,18.42,?,?,20.69,0,0,0.00181,345
130382234660793717,1086-0233753,223.46749,18.65361,223.46612,18.65263,?,19.03,21.14,20.07,28,-592,0.00168,346
129782234930635207,1081-0265858,223.49533,18.15138,223.49304,18.15397,19.79,?,20.75,?,0,0,0.00346,347
131442247173002807,1095-0231323,224.71529,19.53003,224.71723,19.53526,18.97,19.09,20.69,20.71,0,0,0.00558,348
131872247813816525,1098-0232735,224.7803,19.89009,224.78144,19.89666,?,19.52,20.95,20.45,0,0,0.00667,349
130742247698872292,1089-0233669,224.76906,18.95502,224.76987,18.95146,?,?,19.58,?,0,0,0.00365,350
130562240692841582,1088-0232194,224.06788,18.80237,224.06909,18.80107,19.93,?,?,?,0,0,0.00178,351
131832242837723630,1098-0232265,224.28455,19.86417,224.28384,19.86083,?,17.58,?,16.04,0,0,0.00341,352
130162230049516099,1084-0239889,223.00727,18.475,223.00492,18.47132,19.81,20.72,?,21.84,-82,-408,0.00437,353
129782247254589032,1081-0267014,224.72451,18.15438,224.72542,18.15703,18.55,?,19.77,20.39,0,0,0.0028,354
131902233749901521,1099-0231513,223.37982,19.91859,223.375,19.91749,?,19.07,?,?,0,0,0.00494,355
131022230250518223,1091-0230519,223.02709,19.19048,223.02502,19.18969,?,20.45,20.03,?,0,0,0.00222,356
129852233471233469,1082-0260754,223.34652,18.21262,223.34709,18.21079,?,20.42,20.78,21.33,70,12,0.00192,357
131582240842243290,1096-0230452,224.08006,19.66011,224.08423,19.65228,19.52,20.92,?,?,0,0,0.00887,358
131072233163767983,1092-0229478,223.31505,19.23206,223.31637,19.23121,?,?,?,21.53,0,0,0.00157,359
131832233772663942,1098-0231314,223.38055,19.86751,223.37741,19.86105,19.11,18.47,?,19.82,32,54,0.00718,360
129892239783511216,1082-0261315,223.97293,18.25171,223.97833,18.24226,19.79,20.15,?,?,0,0,0.01088,361
129602236692505271,1080-0266329,223.66812,18.00219,223.66919,18.00392,19.59,?,?,?,0,0,0.00203,362
131212240536971116,1093-0229828,224.05513,19.34341,224.05372,19.34228,?,?,21.14,21.51,68,-304,0.00181,363
131252232952801957,1093-0228970,223.29883,19.37828,223.29525,19.37623,?,20.88,?,21.42,0,0,0.00413,364
130782244621153472,1089-0233410,224.46383,18.98727,224.46208,18.98587,?,?,20.69,19.44,-22,26,0.00224,365
131682248100557511,1097-0231830,224.81031,19.7376,224.81008,19.73911,19.59,?,20.85,?,0,0,0.00153,366
130022248467098470,1083-0252673,224.8515,18.35563,224.84669,18.35662,19.62,20.35,?,?,0,0,0.00491,367
131552244830575719,1096-0230863,224.48043,19.62793,224.48303,19.62932,?,?,20.28,?,0,0,0.00295,368
129662230523829812,1080-0265697,223.05121,18.05518,223.05238,18.05773,?,18.63,20.65,?,0,0,0.00281,369
131552237647072680,1096-0230184,223.76779,19.62367,223.76472,19.62691,?,20.87,?,?,0,0,0.00446,370
131022233578675167,1091-0230970,223.35029,19.1949,223.35777,19.18723,?,19.28,?,19.86,0,0,0.01071,371
131642241900162934,1097-0231305,224.19094,19.70045,224.19003,19.7021,?,20.00,?,20.03,0,0,0.00188,372
131032239397910644,1091-0231650,223.93906,19.18736,223.93975,19.19186,?,19.72,21.07,?,0,0,0.00455,373
130782244110184260,1089-0233362,224.41526,18.98663,224.41078,18.98639,17.79,?,?,19.65,0,0,0.00449,374
129872233342299927,1082-0260712,223.33389,18.23627,223.33418,18.23291,?,19.11,?,16.76,780,302,0.00337,375
129902233487088644,1082-0260735,223.34588,18.25049,223.34865,18.25679,?,18.57,?,20.12,0,0,0.00688,376
130522245549927555,1087-0233287,224.55658,18.77233,224.55505,18.77257,19.91,?,20.94,21.55,370,-100,0.00155,377
129982239154876638,1083-0251802,223.91231,18.32222,223.91558,18.32191,?,20.25,?,21.19,0,0,0.00328,378
131172233215011912,1093-0229003,223.32738,19.30639,223.3213,19.30941,19.83,?,?,?,0,0,0.00679,379
130272236350951262,1085-0233064,223.6319,18.56192,223.63511,18.55894,19.93,?,?,20.62,0,0,0.00438,380
130002241185394487,1083-0251991,224.11988,18.3386,224.11849,18.33664,?,?,21.14,?,0,0,0.0024,381
129772230760386452,1081-0265434,223.07327,18.14834,223.07601,18.14659,18.78,18.53,19.27,18.84,0,0,0.00325,382
130772249287771150,1089-0233781,224.92705,18.97566,224.92872,18.97538,19.97,?,?,?,0,0,0.00169,383
130782243576053731,1089-0233297,224.3551,18.98792,224.35757,18.98595,?,19.19,?,19.30,0,0,0.00316,384
130982244927064096,1091-0232235,224.48706,19.15422,224.49265,19.153,19.99,?,20.82,?,0,0,0.00572,385
131022244392701271,1091-0232185,224.43695,19.18299,224.43925,19.18389,19.94,20.78,?,?,0,0,0.00247,386
130972242145728492,1091-0231969,224.22839,19.1449,224.21457,19.14832,?,20.52,?,21.38,0,0,0.01424,387
130382235566139899,1086-0233846,223.55406,18.65369,223.55666,18.65778,18.70,20.50,?,?,0,0,0.00485,388
131402243887797178,1095-0231051,224.3906,19.50574,224.38875,19.50536,?,19.51,20.89,21.09,0,0,0.00189,389
129902233487088644,1082-0260748,223.34616,18.25461,223.34865,18.25679,?,?,?,20.87,0,0,0.00331,390
130482246696405045,1087-0233387,224.66852,18.74293,224.66959,18.73707,19.98,?,19.63,?,0,0,0.00596,391
131032236147252376,1091-0231307,223.61244,19.19285,223.61472,19.1932,?,?,19.95,?,0,0,0.00231,392
130642236050833625,1088-0231658,223.60012,18.86333,223.60508,18.86917,18.97,?,?,21.06,0,0,0.00766,393
130212234920075397,1085-0232877,223.49607,18.51362,223.49201,18.51238,19.38,19.65,?,20.89,-38,24,0.00425,394
131592243380008130,1096-0230671,224.33601,19.66601,224.33796,19.66469,?,15.88,?,16.30,0,0,0.00235,395
129662248699041245,1080-0267557,224.87244,18.05351,224.86991,18.05052,20.05,?,?,21.69,-438,-140,0.00392,396
129602233899549784,1080-0266042,223.38871,18.0097,223.38994,18.00768,20.05,?,?,21.81,0,0,0.00237,397
131742244419544872,1097-0231544,224.44058,19.77834,224.44188,19.78692,?,20.88,?,21.37,0,0,0.00868,398
130662236934914140,1088-0231762,223.69354,18.88465,223.69348,18.88625,19.00,19.92,?,?,0,0,0.0016,399
131162242372471608,1093-0230024,224.23588,19.30179,224.23725,19.30093,19.97,?,?,21.94,0,0,0.00162,400
131912233812075629,1099-0231507,223.37904,19.92888,223.38114,19.92916,?,20.40,?,21.63,0,0,0.00212,401
129962240884234702,1083-0251943,224.08504,18.30005,224.0884,18.30349,?,20.72,?,?,0,0,0.00481,402
130962231957454854,1091-0230697,223.18375,19.13464,223.19572,19.13703,19.97,20.97,20.55,?,-58,204,0.01221,403
131592233041970447,1096-0229784,223.30603,19.67301,223.30418,19.65833,?,?,20.97,?,0,0,0.0148,404
131192230067126751,1093-0228654,223.00715,19.32893,223.00663,19.33022,?,?,21.13,?,0,0,0.00139,405
131632240136368289,1096-0230399,224.0186,19.69944,224.01354,19.69812,19.57,19.59,?,20.91,0,0,0.00523,406
130172236759882130,1084-0240782,223.67852,18.4757,223.67602,18.47635,?,?,19.84,20.71,0,0,0.00258,407
130902231558783763,1090-0231472,223.1597,19.08057,223.15581,19.08601,?,19.52,?,20.82,0,0,0.00669,408
130242247147194923,1085-0234136,224.71671,18.53989,224.71465,18.53704,?,?,20.70,?,0,0,0.00352,409
131252247644694603,1093-0230512,224.76371,19.37993,224.76451,19.37831,19.84,20.55,?,21.55,-280,554,0.00181,410
130152240550086554,1084-0241137,224.05711,18.46474,224.05499,18.46336,?,?,?,21.96,0,0,0.00253,411
129682230363551649,1080-0265675,223.03814,18.06458,223.03661,18.06751,?,18.17,?,18.65,0,0,0.00331,412
129922230692779381,1082-0260429,223.07107,18.27411,223.06915,18.27391,18.75,20.84,?,21.25,-60,844,0.00193,413
130222238275089438,1085-0233278,223.82606,18.52392,223.82749,18.5241,17.97,?,?,18.57,0,0,0.00144,414
130892232582119639,1090-0231647,223.2583,19.08401,223.2582,19.08258,18.36,18.28,?,19.31,0,0,0.00143,415
131082233077976897,1092-0229457,223.30113,19.23101,223.30782,19.23858,18.01,?,17.00,?,0,0,0.0101,416
129752238032153926,1081-0266132,223.80099,18.12176,223.80318,18.12784,?,?,19.20,18.09,0,0,0.00646,417
129782247254589032,1081-0267013,224.72442,18.15583,224.72542,18.15703,19.31,20.32,?,20.76,0,0,0.00156,418
130912232214054725,1090-0231603,223.22756,19.09658,223.22138,19.09524,?,?,21.10,?,0,0,0.00632,419
130562241551854834,1088-0232303,224.15774,18.8044,224.15517,18.80359,19.88,19.09,?,?,-94,168,0.00269,420
131702234878899497,1097-0230621,223.4863,19.75622,223.48797,19.75744,?,20.59,?,?,0,0,0.00207,421
131342243872535642,1094-0228977,224.39332,19.45504,224.38722,19.45419,?,?,20.82,?,0,0,0.00616,422
131782233636663997,1098-0231303,223.36105,19.81964,223.36366,19.81953,?,?,?,21.63,0,0,0.00261,423
130652238580934305,1088-0231965,223.85085,18.87042,223.85803,18.87806,18.09,?,18.67,?,140,50,0.01048,424
130732241784097143,1089-0233103,224.18004,18.94759,224.17844,18.94726,19.77,?,20.96,21.99,544,-58,0.00163,425
131572242505277354,1096-0230579,224.24514,19.64913,224.25055,19.64733,19.44,?,21.05,?,0,0,0.0057,426
130972246108173549,1091-0232351,224.6137,19.14011,224.61098,19.14415,19.92,?,20.55,?,0,0,0.00487,427
131212247110156798,1093-0230464,224.71106,19.34424,224.71096,19.34686,19.59,?,21.09,?,0,0,0.00262,428
129832238157753854,1081-0266157,223.81578,18.19267,223.81578,18.1945,?,?,21.11,?,0,0,0.00183,429
130442241521794061,1087-0232924,224.15158,18.70471,224.15213,18.70291,?,17.83,?,?,0,0,0.00188,430
131482242285872639,1095-0230905,224.22763,19.57621,224.22858,19.56842,?,20.60,?,21.90,0,0,0.00785,431
131702247241362613,1097-0231762,224.7297,19.7513,224.72402,19.75174,?,20.99,20.16,?,0,0,0.0057,432
131012233486173109,1091-0230959,223.34982,19.17813,223.34861,19.17714,?,?,?,18.56,0,0,0.00156,433
130972230696438122,1091-0230574,223.07225,19.14516,223.06978,19.14803,19.46,?,?,21.48,0,0,0.00379,434
130712240433102425,1089-0232917,224.04993,18.92691,224.04328,18.92652,?,20.22,?,?,0,0,0.00666,435
130012231434015802,1083-0251004,223.14179,18.34491,223.14338,18.34606,19.75,20.65,?,21.63,-390,-412,0.00196,436
130892247351006525,1090-0232962,224.7394,19.0776,224.7351,19.07998,19.75,?,21.01,?,0,0,0.00491,437
130822241742602257,1090-0232504,224.17264,19.01568,224.17414,19.01809,19.83,?,?,?,0,0,0.00284,438
129622236384322285,1080-0266296,223.6334,18.02243,223.6384,18.01808,19.72,?,21.12,?,0,0,0.00663,439
129662243083698911,1080-0267051,224.30584,18.05996,224.30834,18.05698,?,?,20.60,?,0,0,0.00389,440
131912236739106892,1099-0231826,223.67594,19.92374,223.67398,19.93028,19.66,?,?,21.68,0,0,0.00683,441
131642242940111531,1096-0230615,224.29378,19.69841,224.29399,19.70083,?,16.90,?,14.71,114,-632,0.00243,442
130772230846173511,1089-0231867,223.08321,18.97756,223.0846,18.97739,?,20.28,?,22.10,0,0,0.0014,443
130202243582472933,1085-0233824,224.35951,18.50062,224.3582,18.50197,?,20.93,?,21.53,0,0,0.00188,444
131292240553952543,1094-0228658,224.05602,19.40839,224.05517,19.40988,?,18.45,?,?,0,0,0.00172,445
129662230523829812,1080-0265695,223.05014,18.05317,223.05238,18.05773,?,20.17,20.48,?,0,0,0.00508,446
131842237535792463,1098-0231640,223.75444,19.87369,223.75355,19.86822,18.98,?,?,?,0,0,0.00554,447
129612235899950910,1080-0266265,223.58625,18.00869,223.58996,18.00862,?,17.75,20.95,21.48,346,42,0.00371,448
129892234667871358,1082-0260888,223.46618,18.24367,223.46684,18.24243,?,20.26,20.99,21.35,-228,384,0.0014,449
130772233353651859,1089-0232173,223.33912,18.97895,223.33536,18.97612,19.75,?,20.88,?,0,0,0.00471,450
130952240041385572,1091-0231701,224.00137,19.13041,224.00413,19.12929,19.91,?,21.11,?,0,0,0.00298,451
130572246837413732,1088-0232727,224.68217,18.81439,224.68375,18.8109,20.02,?,20.96,?,0,0,0.00383,452
131342238168032907,1094-0228431,223.812,19.45291,223.81685,19.45195,19.42,19.88,21.01,21.46,292,-92,0.00494,453
131682233467748549,1097-0230489,223.34906,19.74006,223.34675,19.74004,?,19.78,?,20.55,0,0,0.00231,454
131852240959782914,1098-0232012,224.09821,19.86923,224.09607,19.87693,18.76,?,?,20.17,0,0,0.00799,455
130502233972267663,1087-0232098,223.39525,18.75558,223.39726,18.7559,?,?,?,18.58,0,0,0.00204,456
130762233988887641,1089-0232226,223.39613,18.97818,223.39889,18.97258,19.98,20.85,?,?,0,0,0.00624,457
130602238484542590,1088-0231941,223.84692,18.83131,223.84842,18.83505,19.26,?,?,20.42,0,0,0.00403,458
130162234852056177,1084-0240499,223.48401,18.46864,223.48534,18.47138,?,?,20.47,?,0,0,0.00305,459
131572232411874924,1096-0229706,223.24044,19.6396,223.24119,19.64539,19.92,?,21.04,?,0,0,0.00584,460
130692235937823839,1089-0232434,223.59995,18.9141,223.59382,18.91094,?,?,20.89,?,0,0,0.0069,461
131682239737771673,1097-0231076,223.97921,19.73457,223.97377,19.73427,19.64,20.93,?,?,0,0,0.00545,462
131752230067712485,1097-0230093,223.00723,19.78571,223.00672,19.79332,?,20.89,?,21.64,0,0,0.00763,463
129612234914816169,1080-0266180,223.48964,18.00827,223.49147,18.01307,19.42,?,?,20.49,0,0,0.00514,464
130472231205878516,1087-0231861,223.12529,18.72822,223.12053,18.73165,?,19.43,?,20.30,0,0,0.00587,465
131202244807375979,1093-0230269,224.47719,19.33839,224.48044,19.33788,18.60,?,19.51,20.48,-4,62,0.00329,466
130412244176750998,1086-0234822,224.41741,18.67678,224.41768,18.67535,19.58,?,20.74,21.77,-20,334,0.00146,467
131562245158563888,1096-0230898,224.51733,19.63565,224.51583,19.63611,?,20.33,20.30,?,0,0,0.00157,468
131512239332891276,1095-0230615,223.9311,19.59238,223.93326,19.59226,?,?,20.44,21.68,0,0,0.00216,469
130802240846592784,1090-0232419,224.08287,19.00217,224.08465,19.00188,?,?,?,21.51,0,0,0.0018,470
131692240174767359,1097-0231120,224.01925,19.74409,224.01744,19.74729,17.71,17.83,?,17.36,0,0,0.00368,471
130032240200681328,1083-0251884,224.02455,18.35997,224.02003,18.35902,19.40,20.71,?,?,30,-162,0.00462,472
129732243402081268,1081-0266690,224.3411,18.10733,224.34026,18.10889,19.89,20.13,?,21.41,-48,-272,0.00177,473
130542234862708896,1087-0232182,223.48779,18.79093,223.48627,18.79031,18.40,19.20,?,?,88,-34,0.00164,474
130162234376641073,1084-0240434,223.4369,18.46834,223.43761,18.46706,?,?,?,21.78,0,0,0.00146,475
131832240549253137,1098-0231947,224.0537,19.86228,224.05494,19.86044,?,?,21.03,?,0,0,0.00222,476
129882233684051558,1082-0260798,223.36977,18.23543,223.36846,18.23411,?,20.25,?,20.89,0,0,0.00186,477
130692249151033685,1089-0233770,224.91505,18.90786,224.91508,18.91094,?,?,20.89,20.41,342,-552,0.00308,478
130202235162393802,1085-0232907,223.51463,18.50125,223.5163,18.50274,?,19.73,19.96,?,0,0,0.00224,479
130772230846173511,1089-0231865,223.08315,18.97728,223.0846,18.97739,?,20.49,?,22.08,0,0,0.00145,480
130372236310441746,1086-0233944,223.63019,18.64691,223.63118,18.64265,?,17.32,?,19.10,0,0,0.00437,481
130502237217507504,1087-0232423,223.72092,18.75321,223.72174,18.75582,?,?,21.09,21.02,0,0,0.00274,482
130692247961706253,1089-0233682,224.79056,18.9146,224.79612,18.91299,20.04,?,21.10,?,0,0,0.00579,483
130222233011915246,1085-0232619,223.30416,18.5208,223.30117,18.52059,?,18.71,?,20.42,0,0,0.003,484
129682230363551649,1080-0265672,223.03803,18.06418,223.03661,18.06751,?,17.94,?,18.82,0,0,0.00362,485
130992240307678524,1091-0231734,224.03389,19.16514,224.03077,19.16504,?,?,?,21.31,0,0,0.00312,486
